"Cuadro No. 3.1.20 
Defunciones por provincia y cantón de residencia del fallecido, por grupos de edad 
Año 2021 (p**)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provincia de residencia habitual del fallecido,Cantón de residencia habitual del fallecido,Sexo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INDICE
,,Hombre,,,,,,,,,,,,,,,,,,,,,,,,Mujer,,,,,,,,,,,,,,,,,,,,,,,,,
,, 5 a 9 años,10 a 14 años,15 a 19 años,20 a 24 años,25 a 29 años,30 a 34 años,35 a 39 años,40 a 44 años,45 a 49 años,50 a 54 años,55 a 59 años,60 a 64 años,65 a 69 años,70 a 74 años,75 a 79 años,80 a 84 años,85 a 89 años,90 a 94 años,95 a 99 años,100 a 104 años,105 a 109 años,110 a 114 años,115 y más años,Sin información, 5 a 9 años,10 a 14 años,15 a 19 años,20 a 24 años,25 a 29 años,30 a 34 años,35 a 39 años,40 a 44 años,45 a 49 años,50 a 54 años,55 a 59 años,60 a 64 años,65 a 69 años,70 a 74 años,75 a 79 años,80 a 84 años,85 a 89 años,90 a 94 años,95 a 99 años,100 a 104 años,105 a 109 años,110 a 114 años,115 y más años,Sin información,,
,Baba,  , 3 , 1 , 5 , 10 , 3 , 4 , 9 , 4 , 5 , 10 , 12 , 13 , 14 , 15 , 22 , 16 , 7 ,  , 1 , 1 ,  ,  ,  ,  , 1 ,  ,  , 1 , 2 , 2 , 2 , 2 , 7 , 8 , 6 , 15 , 13 , 10 , 11 , 19 , 11 , 5 , 3 ,  ,  ,  ,  ,,
,Montalvo, 1 ,  , 2 , 4 , 3 , 1 , 2 , 3 , 1 , 4 , 3 , 7 , 6 , 5 , 14 , 14 , 17 , 7 , 1 , 1 ,  ,  ,  ,  ,  ,  , 1 , 3 , 1 , 1 , 1 , 1 , 4 , 3 , 10 , 1 , 12 , 9 , 13 , 6 , 9 , 5 , 2 , 1 ,  ,  ,  ,  ,,
,Puebloviejo, 1 ,  , 2 , 11 , 15 , 11 , 10 , 8 , 6 , 4 , 10 , 6 , 19 , 13 , 19 , 14 , 12 , 5 , 1 ,  ,  ,  ,  ,  ,  , 1 , 3 ,  , 1 , 2 , 1 , 1 , 6 , 5 , 3 , 13 , 5 , 21 , 12 , 11 , 11 , 3 , 2 ,  ,  ,  ,  ,  ,,
,Quevedo, 5 , 4 , 16 , 15 , 37 , 53 , 29 , 34 , 29 , 54 , 62 , 77 , 80 , 79 , 86 , 61 , 74 , 38 , 17 , 3 ,  ,  ,  , 2 , 2 , 2 , 4 , 8 , 11 , 13 , 18 , 18 , 33 , 37 , 39 , 62 , 59 , 57 , 69 , 61 , 64 , 29 , 14 , 6 , 1 ,  ,  ,  ,,
,Urdaneta,  ,  , 1 , 5 , 1 , 6 , 5 , 2 , 8 , 6 , 8 , 6 , 10 , 12 , 8 , 14 , 19 , 12 , 2 ,  ,  ,  ,  ,  , 1 , 1 ,  ,  , 1 , 2 , 1 , 4 , 4 , 2 , 4 , 6 , 8 , 13 , 6 , 7 , 6 , 11 , 3 ,  ,  ,  ,  ,  ,,
,Ventanas,  , 1 , 5 , 11 , 11 , 18 , 8 , 10 , 17 , 13 , 18 , 22 , 28 , 15 , 27 , 34 , 24 , 11 , 7 , 1 ,  ,  ,  ,  , 2 , 1 , 2 ,  , 4 , 3 , 3 , 7 , 5 , 11 , 18 , 17 , 27 , 16 , 20 , 20 , 15 , 12 , 7 , 4 ,  ,  ,  ,  ,,
,Vinces, 1 , 2 , 5 , 9 , 9 , 8 , 10 , 11 , 9 , 15 , 16 , 21 , 31 , 26 , 24 , 30 , 30 , 16 , 15 , 3 ,  ,  ,  ,  ,  , 1 , 1 , 2 , 3 , 6 , 3 , 3 , 12 , 12 , 4 , 10 , 18 , 29 , 21 , 21 , 22 , 20 , 4 , 1 ,  ,  ,  ,  ,,
,Palenque,  , 1 , 2 , 2 , 5 , 2 , 2 , 3 , 3 , 1 , 8 , 5 , 5 , 4 , 6 , 9 , 12 , 5 , 3 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2 , 1 , 4 , 1 , 1 , 1 , 5 , 6 , 4 , 6 , 9 , 9 , 1 , 3 , 1 ,  ,  ,  ,  ,,
,Buena Fé, 1 , 1 , 10 , 7 , 9 , 13 , 5 , 14 , 11 , 8 , 17 , 16 , 21 , 29 , 34 , 34 , 27 , 11 , 7 , 1 , 1 ,  ,  ,  ,  , 3 , 4 , 2 , 4 , 6 , 5 , 4 , 10 , 8 , 22 , 13 , 18 , 29 , 23 , 27 , 22 , 10 , 4 , 1 ,  , 1 ,  ,  ,,
,Valencia,  , 1 , 2 , 11 , 5 , 6 , 4 , 6 , 5 , 10 , 11 , 6 , 12 , 14 , 15 , 10 , 15 , 4 , 2 , 1 ,  ,  ,  ,  , 1 ,  , 4 , 2 , 1 , 3 , 3 , 7 , 5 , 6 , 11 , 3 , 10 , 15 , 7 , 4 , 8 , 4 , 1 , 2 ,  ,  ,  ,  ,,
,Mocache, 1 ,  , 1 , 3 , 2 , 3 , 3 , 5 , 11 , 6 , 8 , 9 , 10 , 18 , 18 , 22 , 12 , 8 ,  ,  ,  ,  ,  ,  ,  , 1 ,  , 2 , 1 , 1 , 1 , 1 , 4 , 3 , 3 , 7 , 6 , 15 , 2 , 7 , 10 , 7 , 7 , 1 ,  ,  ,  ,  ,,
,Quinsaloma, 1 ,  ,  , 1 , 5 , 1 , 2 , 3 , 2 , 3 , 5 , 5 , 4 , 7 , 14 , 3 , 6 , 4 , 3 ,  ,  ,  ,  ,  , 1 ,  , 1 , 1 , 1 , 1 ,  ,  ,  , 3 , 1 , 4 , 3 , 4 , 6 , 3 , 2 , 2 , 2 ,  ,  ,  ,  ,  ,,
Manabí,Portoviejo, 5 , 4 , 12 , 26 , 21 , 32 , 24 , 43 , 45 , 51 , 80 , 93 , 119 , 129 , 123 , 112 , 91 , 49 , 29 , 5 ,  ,  ,  ,  , 4 , 3 , 7 , 4 , 8 , 8 , 17 , 14 , 13 , 28 , 47 , 75 , 106 , 95 , 90 , 124 , 97 , 93 , 57 , 12 ,  ,  ,  ,  ,,
,Bolívar,  ,  , 2 , 5 , 9 , 3 , 4 , 6 , 8 , 11 , 14 , 13 , 14 , 11 , 14 , 25 , 19 , 11 , 4 , 2 ,  ,  ,  ,  ,  ,  ,  ,  , 1 , 2 , 1 ,  , 1 , 4 , 10 , 10 , 11 , 15 , 9 , 8 , 24 , 12 , 6 , 2 ,  ,  ,  ,  ,,
,Chone, 2 , 1 , 6 , 7 , 24 , 21 , 11 , 14 , 12 , 25 , 40 , 41 , 56 , 53 , 61 , 55 , 43 , 33 , 16 , 1 ,  ,  ,  ,  , 2 , 2 , 1 , 7 , 3 , 2 , 7 , 2 , 17 , 16 , 18 , 30 , 44 , 41 , 44 , 42 , 53 , 35 , 19 , 6 ,  ,  ,  ,  ,,
,El Carmen, 3 , 5 , 7 , 11 , 6 , 10 , 9 , 17 , 18 , 18 , 23 , 36 , 42 , 47 , 44 , 34 , 32 , 19 , 6 , 1 , 2 ,  , 1 ,  ,  , 1 , 1 , 3 , 5 , 4 , 12 , 10 , 6 , 8 , 17 , 25 , 39 , 25 , 29 , 32 , 24 , 8 , 7 , 1 ,  ,  ,  ,  ,,
,Flavio Alfaro, 1 , 1 , 3 , 3 , 3 , 4 , 3 , 2 , 3 , 6 , 2 , 8 , 8 , 6 , 9 , 10 , 10 , 4 , 4 , 1 ,  ,  ,  ,  ,  ,  ,  , 3 , 1 ,  , 1 , 3 , 4 , 4 , 3 , 5 , 7 , 6 , 11 , 11 , 10 , 5 , 1 ,  ,  ,  ,  ,  ,,
,Jipijapa, 1 , 1 , 3 , 8 , 7 , 4 , 7 , 8 , 12 , 14 , 16 , 26 , 32 , 34 , 28 , 51 , 45 , 37 , 22 , 5 , 1 ,  ,  ,  , 2 , 2 ,  , 1 , 1 , 2 , 3 , 6 , 4 , 6 , 10 , 17 , 21 , 22 , 27 , 28 , 38 , 15 , 19 , 11 , 1 ,  ,  ,  ,,
,Junín,  , 1 ,  , 3 , 1 , 1 , 1 , 6 , 1 , 4 , 7 , 5 , 9 , 11 , 8 , 10 , 7 , 10 , 6 ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  , 1 , 3 , 2 , 1 , 1 , 1 , 3 , 4 , 4 , 4 , 6 , 7 , 2 , 6 , 3 ,  ,  ,  ,  ,,
,Manta, 2 , 3 , 6 , 28 , 22 , 28 , 30 , 36 , 32 , 39 , 73 , 81 , 116 , 104 , 82 , 81 , 74 , 38 , 15 , 1 ,  ,  ,  , 1 ,  , 2 , 3 , 5 , 10 , 10 , 9 , 9 , 24 , 37 , 53 , 60 , 71 , 80 , 74 , 61 , 59 , 67 , 31 , 11 , 3 ,  ,  , 1 ,,
,Montecristi, 1 , 1 , 3 , 5 , 6 , 5 , 10 , 17 , 9 , 22 , 11 , 22 , 27 , 27 , 30 , 22 , 18 , 14 , 3 , 1 , 2 ,  ,  ,  ,  ,  ,  , 1 , 2 , 1 , 4 , 2 , 5 , 7 , 13 , 12 , 21 , 21 , 24 , 16 , 15 , 11 , 8 ,  ,  ,  ,  ,  ,,
,Paján,  ,  ,  , 6 , 3 , 3 , 1 , 1 , 1 , 4 , 5 , 6 , 13 , 17 , 18 , 18 , 15 , 17 , 3 , 3 , 1 ,  ,  ,  ,  ,  ,  ,  ,  , 1 , 2 , 4 , 3 , 5 , 7 , 7 , 7 , 9 , 5 , 16 , 9 , 17 , 4 , 1 ,  ,  ,  ,  ,,
,Pichincha,  , 1 , 1 , 3 , 3 , 7 , 3 , 3 , 3 , 10 , 8 , 4 , 6 , 8 , 12 , 16 , 8 , 3 , 1 ,  ,  ,  ,  ,  ,  , 1 , 1 , 2 ,  , 2 , 1 , 3 , 3 , 1 , 7 , 8 , 6 , 5 , 9 , 4 , 4 , 5 , 3 ,  ,  ,  ,  ,  ,,
,Rocafuerte,  ,  ,  , 4 , 2 , 3 , 7 , 5 , 6 , 9 , 11 , 15 , 16 , 17 , 22 , 14 , 18 , 12 , 8 ,  ,  ,  ,  ,  , 1 , 1 , 1 ,  ,  , 1 , 5 , 2 , 7 , 3 , 3 , 12 , 16 , 15 , 9 , 17 , 15 , 12 , 10 , 2 ,  ,  ,  ,  ,,
,Santa Ana, 1 , 3 ,  ,  , 4 , 2 , 3 , 4 , 5 , 7 , 15 , 8 , 8 , 31 , 12 , 14 , 19 , 15 , 7 , 1 ,  ,  ,  ,  ,  ,  ,  , 2 , 2 ,  , 2 , 5 ,  , 7 , 8 , 6 , 11 , 16 , 15 , 20 , 13 , 28 , 13 , 5 , 1 ,  ,  ,  ,,
,Sucre, 1 ,  , 7 , 6 , 7 , 5 , 7 , 6 , 14 , 17 , 19 , 31 , 26 , 39 , 32 , 30 , 26 , 20 , 8 ,  ,  ,  ,  ,  , 1 , 1 , 1 ,  , 1 , 2 , 2 , 3 , 4 , 9 , 15 , 14 , 18 , 28 , 8 , 24 , 20 , 20 , 15 , 2 ,  ,  ,  ,  ,,
,Tosagua, 1 ,  , 3 , 4 ,  , 1 , 5 , 3 , 7 , 9 , 11 , 15 , 12 , 17 , 9 , 13 , 14 , 11 , 6 ,  , 1 ,  ,  ,  ,  , 1 , 1 ,  , 4 , 2 , 1 , 1 , 8 , 7 , 8 , 14 , 10 , 16 , 5 , 10 , 22 , 10 , 4 , 1 ,  ,  ,  ,  ,,
,24 De Mayo,  ,  , 3 , 3 , 1 , 1 , 3 , 5 , 1 , 6 , 6 , 10 , 20 , 7 , 16 , 23 , 14 , 12 , 10 , 2 ,  ,  ,  ,  ,  , 1 , 1 ,  ,  , 2 ,  , 3 , 3 , 3 , 2 , 2 , 10 , 13 , 14 , 23 , 11 , 6 , 4 , 3 ,  ,  ,  ,  ,,
,Pedernales, 2 ,  , 3 , 5 , 5 , 9 , 3 , 3 , 10 , 3 , 10 , 5 , 15 , 13 , 10 , 12 , 14 , 9 , 3 , 2 ,  ,  ,  ,  , 1 , 1 , 1 , 1 , 6 , 4 , 4 , 3 , 3 , 6 , 9 , 4 , 8 , 9 , 6 , 6 , 10 , 9 , 5 , 2 ,  ,  ,  ,  ,,
,Olmedo,  ,  , 1 , 1 , 1 , 4 , 2 , 1 , 1 , 4 , 3 , 3 , 3 , 10 , 4 , 9 , 4 , 4 , 2 ,  ,  ,  ,  ,  , 1 ,  ,  ,  , 1 , 1 , 1 ,  ,  ,  , 2 ,  , 3 , 2 , 4 , 3 , 1 , 2 ,  , 1 , 1 ,  ,  ,  ,,
,Puerto López, 1 ,  , 3 , 1 , 2 , 2 , 3 , 2 , 3 , 3 , 11 , 7 , 5 , 4 , 9 , 9 , 5 , 6 , 1 ,  ,  ,  ,  ,  ,  , 1 ,  ,  , 1 ,  , 2 , 2 , 2 , 4 , 1 , 5 , 4 , 8 , 7 , 5 , 8 ,  , 1 ,  ,  ,  ,  ,  ,,
,Jama,  , 1 , 1 ,  , 1 , 1 , 2 , 2 , 1 , 1 , 2 , 1 , 4 , 6 , 9 , 9 , 5 , 2 , 2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  ,  , 3 , 3 , 3 , 3 , 2 , 4 , 2 , 6 , 4 , 4 ,  , 1 ,  ,  ,  ,  ,,
,Jaramijó, 1 , 1 ,  ,  , 2 , 1 , 2 ,  , 4 , 4 , 6 , 5 , 5 , 4 , 4 , 1 , 1 , 1 ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  , 1 ,  , 1 , 2 ,  , 1 , 4 , 8 , 3 , 7 , 2 , 2 , 5 ,  , 2 ,  ,  ,  ,  ,  ,,
,San Vicente,  ,  ,  , 1 , 4 , 1 , 1 , 1 , 3 , 4 , 5 , 6 , 9 , 8 , 6 , 15 , 5 , 2 , 4 ,  , 1 ,  ,  ,  , 1 ,  , 1 ,  ,  ,  , 1 , 3 , 2 , 3 , 5 , 7 , 11 , 10 , 8 , 14 , 10 , 5 , 5 , 2 ,  ,  ,  ,  ,,
Morona Santiago,Morona,  , 2 , 2 , 5 , 10 , 7 , 7 , 6 , 7 , 5 , 4 , 8 , 9 , 15 , 12 , 13 , 4 , 3 , 1 , 1 ,  ,  ,  ,  ,  ,  ,  , 3 , 3 , 4 , 2 , 2 , 4 , 6 , 11 , 10 , 6 , 13 , 5 , 11 , 5 , 5 , 1 , 2 ,  ,  ,  ,  ,,
,Gualaquiza, 2 ,  , 2 , 1 , 1 , 1 ,  , 3 , 2 , 5 , 4 , 5 , 6 , 3 , 4 , 10 , 2 , 1 , 3 ,  ,  ,  ,  ,  ,  , 1 ,  , 1 , 1 , 1 ,  , 2 ,  , 1 , 2 ,  , 4 , 4 , 6 , 8 , 3 , 3 , 2 ,  ,  ,  ,  ,  ,,
,Limón Indanza,  , 1 , 1 ,  , 1 ,  , 4 , 2 , 2 , 2 , 2 , 1 , 1 , 2 ,  ,  , 1 , 3 ,  , 1 ,  ,  ,  ,  ,  , 1 ,  ,  ,  , 1 ,  ,  ,  , 1 ,  , 1 , 2 , 2 ,  , 2 , 1 , 4 , 2 , 1 ,  ,  ,  ,  ,,
,Palora,  ,  ,  , 1 , 1 , 1 ,  ,  , 2 , 2 , 2 , 1 , 2 , 1 , 3 , 2 ,  , 1 ,  ,  ,  ,  ,  ,  , 1 , 1 , 1 ,  ,  , 1 , 2 ,  , 1 ,  ,  , 1 ,  , 1 , 1 , 2 , 2 , 1 ,  ,  , 1 ,  ,  ,  ,,
,Santiago,  ,  ,  , 1 ,  ,  , 2 ,  ,  ,  , 3 , 1 , 1 , 2 ,  , 3 , 2 , 2 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  , 1 , 1 ,  ,  , 1 , 1 ,  ,  , 2 ,  , 1 , 2 , 3 ,  ,  ,  ,  ,  ,,
,Sucúa,  ,  , 2 , 2 , 1 , 1 , 1 , 4 , 1 , 4 , 3 ,  , 3 , 4 , 4 , 5 , 8 , 3 , 2 , 1 ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  , 2 , 3 , 3 , 2 , 1 , 8 ,  , 1 , 5 , 2 , 5 , 1 , 1 ,  ,  ,  ,  ,,
,Huamboya, 1 , 1 ,  , 1 , 1 ,  , 1 , 1 ,  ,  ,  , 1 , 1 , 3 , 1 , 2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  , 1 , 2 ,  ,  , 1 ,  ,  , 1 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,,
,San Juan Bosco, 2 ,  ,  ,  , 1 , 1 , 2 , 1 ,  , 2 ,  ,  ,  , 1 , 3 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  , 2 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 ,  ,  ,  ,  ,  ,  ,,
,Taisha, 2 ,  , 1 ,  , 3 ,  , 2 , 1 , 1 ,  , 1 , 3 , 3 , 1 ,  , 3 , 2 ,  , 1 ,  ,  ,  ,  ,  , 1 , 2 , 1 , 1 , 4 , 3 ,  , 1 , 2 , 1 , 4 , 1 , 1 , 1 , 3 , 2 ,  , 1 , 1 ,  ,  ,  ,  ,  ,,
,Logroño,  ,  , 1 , 1 , 2 ,  , 1 , 2 ,  ,  ,  ,  ,  ,  ,  , 3 , 4 , 1 , 1 ,  ,  ,  ,  ,  , 1 ,  , 1 ,  ,  , 2 ,  ,  , 2 , 1 , 1 , 1 ,  ,  ,  , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,,
,Pablo Sexto,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  , 1 ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  , 1 ,  , 1 ,  ,  ,  , 1 ,  ,  ,  ,  ,  ,,
,Tiwintza,  ,  , 2 , 1 , 1 , 1 ,  , 1 ,  , 1 ,  , 1 , 1 ,  , 1 , 1 ,  ,  ,  ,  , 1 ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  ,  ,  , 1 ,  , 1 , 1 , 1 ,  , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,,
Napo,Tena, 4 , 2 , 5 , 12 , 12 , 9 , 6 , 8 , 5 , 14 , 14 , 13 , 20 , 20 , 19 , 19 , 13 , 6 , 7 ,  ,  ,  ,  ,  , 2 , 3 , 3 , 4 , 3 , 4 , 3 , 1 , 3 , 4 , 6 , 12 , 12 , 8 , 15 , 6 , 12 , 5 , 4 , 1 , 1 ,  ,  ,  ,,
,Archidona, 1 , 2 , 4 , 7 , 4 , 2 , 3 , 7 , 2 , 7 , 6 , 4 , 5 , 4 , 7 , 8 , 8 , 1 ,  ,  ,  ,  ,  ,  , 2 ,  , 1 , 2 ,  ,  , 3 , 2 , 3 ,  , 5 , 2 , 6 , 5 , 5 , 8 ,  , 3 , 3 ,  , 1 ,  ,  ,  ,,
,El Chaco,  ,  , 1 ,  ,  ,  , 2 , 2 , 1 ,  ,  ,  , 2 , 4 , 1 , 3 , 4 , 1 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  , 1 , 2 ,  , 2 , 1 , 2 , 1 , 2 ,  ,  ,  ,  ,  ,  ,,
,Quijos,  ,  , 1 , 1 , 2 ,  ,  , 2 , 2 , 3 , 1 ,  , 3 , 1 , 3 ,  , 1 , 2 ,  ,  ,  ,  ,  ,  ,  ,  , 1 ,  , 1 ,  , 2 ,  ,  ,  , 1 ,  , 4 , 1 , 1 , 2 ,  , 2 , 1 ,  ,  ,  ,  ,  ,,
,Carlos Julio Arrosemena Tola, 1 ,  ,  ,  ,  ,  ,  , 3 ,  ,  , 2 ,  ,  ,  , 1 ,  , 1 ,  , 1 ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  , 1 ,  ,  ,  , 2 , 2 , 1 , 1 , 2 , 1 ,  , 1 ,  ,  ,  ,  ,  ,  ,,
Pastaza,Pastaza, 1 , 1 , 6 , 4 , 10 , 10 , 8 , 3 , 5 , 10 , 15 , 10 , 19 , 17 , 17 , 26 , 22 , 11 , 2 , 3 ,  ,  ,  ,  , 5 ,  , 3 , 5 , 4 , 6 , 1 , 5 , 3 , 6 , 6 , 7 , 9 , 10 , 10 , 17 , 13 , 22 , 12 , 2 ,  ,  ,  ,  ,,
,Mera,  ,  ,  , 5 , 2 ,  , 2 , 2 , 1 , 2 , 1 , 3 , 3 , 3 , 2 , 2 , 4 , 1 , 2 , 1 ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  ,  ,  , 1 , 2 , 4 , 2 , 4 , 6 , 2 , 1 , 6 ,  ,  ,  ,  ,  ,  ,,
,Santa Clara,  ,  ,  , 1 , 1 ,  , 1 ,  ,  , 1 , 1 , 2 ,  ,  ,  , 1 ,  ,  , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 , 1 ,  ,  ,  ,  ,  ,  ,  , 1 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,,
,Arajuno,  ,  ,  ,  , 2 , 1 ,  ,  , 1 ,  ,  ,  , 1 , 2 , 3 , 1 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2 ,  , 1 , 2 ,  , 1 ,  ,  ,  , 1 ,  ,  , 1 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,,
Pichincha,Quito, 25 , 39 , 79 , 167 , 198 , 215 , 255 , 312 , 376 , 460 , 579 , 742 , 842 , 877 , 982 , 857 , 836 , 599 , 220 , 62 , 4 ,  , 1 ,  , 17 , 39 , 36 , 60 , 68 , 89 , 112 , 169 , 178 , 271 , 383 , 529 , 644 , 644 , 734 , 753 , 886 , 852 , 421 , 81 , 17 ,  ,  , 1 ,,
,Cayambe, 3 ,  , 4 , 11 , 7 , 6 , 12 , 12 , 14 , 16 , 17 , 26 , 22 , 23 , 22 , 25 , 32 , 26 , 4 ,  ,  ,  ,  ,  , 1 , 2 , 4 , 3 , 2 , 3 , 7 , 3 , 4 , 7 , 16 , 10 , 11 , 12 , 29 , 32 , 25 , 22 , 8 , 4 ,  , 1 ,  ,  ,,
,Mejía, 1 , 4 , 8 , 11 , 6 , 10 , 5 , 11 , 15 , 26 , 15 , 32 , 34 , 43 , 35 , 40 , 30 , 18 , 13 ,  ,  ,  ,  ,  , 1 ,  , 2 , 3 , 4 , 3 , 5 , 5 , 8 , 8 , 13 , 10 , 8 , 18 , 21 , 23 , 28 , 34 , 22 , 5 ,  ,  ,  ,  ,,
,Pedro Moncayo, 1 , 1 , 3 , 4 , 3 , 5 , 1 , 2 , 5 , 2 , 7 , 6 , 6 , 13 , 6 , 17 , 15 , 7 , 3 ,  ,  ,  ,  ,  ,  , 1 ,  , 2 ,  , 1 , 3 , 3 , 2 , 2 , 4 , 5 , 7 , 6 , 1 , 12 , 10 , 4 , 7 , 2 ,  ,  ,  ,  ,,
,Rumiñahui,  , 2 ,  , 5 , 6 , 4 , 13 , 10 , 16 , 23 , 29 , 31 , 32 , 40 , 37 , 49 , 38 , 29 , 14 , 1 , 1 ,  ,  ,  , 1 ,  ,  ,  , 3 , 6 , 6 , 5 , 10 , 7 , 12 , 20 , 23 , 23 , 39 , 30 , 31 , 42 , 20 , 2 ,  ,  ,  ,  ,,
,San Miguel De Los Bancos,  ,  , 3 , 1 , 2 , 1 , 1 , 1 , 1 ,  , 3 , 3 , 1 , 5 , 6 , 5 , 2 , 2 , 1 ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  ,  ,  , 3 , 3 ,  , 4 , 5 , 6 , 1 ,  , 4 , 1 , 2 ,  ,  ,  ,  ,  ,,
,Pedro Vicente Maldonado,  , 1 ,  , 1 ,  , 1 , 2 , 1 , 2 , 1 , 2 , 5 , 2 , 5 , 5 , 4 , 3 , 2 ,  , 1 ,  ,  ,  ,  ,  ,  ,  , 1 , 1 , 1 ,  , 2 , 1 ,  , 2 , 2 , 2 , 2 , 1 , 1 , 1 , 3 , 1 ,  ,  ,  ,  ,  ,,
,Puerto Quito, 1 ,  , 1 , 2 , 3 , 4 , 4 , 1 , 5 , 4 , 4 , 6 , 8 , 9 , 8 , 11 , 5 , 5 , 1 ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1 , 1 , 1 , 3 ,  , 1 , 5 , 6 , 2 , 2 , 6 , 2 , 3 , 2 , 2 ,  ,  ,  ,  ,  ,,
Tungurahua,Ambato, 7 , 9 , 10 , 19 , 40 , 27 , 54 , 48 , 59 , 97 , 92 , 128 , 124 , 154 , 149 , 167 , 154 , 108 , 28 , 4 ,  ,  ,  , 1 , 4 , 2 , 10 , 10 , 15 , 14 , 20 , 24 , 36 , 44 , 55 , 85 , 99 , 98 , 114 , 141 , 189 , 130 , 77 , 12 , 1 ,  ,  ,  ,,
,Baños De Agua Santa, 1 , 1 ,  , 1 , 1 , 4 , 2 , 1 , 5 , 1 , 5 , 7 , 5 , 8 , 11 , 16 , 17 , 10 , 3 ,  ,  ,  ,  ,  , 1 , 1 ,  , 1 , 2 , 2 ,  ,  ,  , 3 , 5 , 4 , 3 , 7 , 8 , 11 , 7 , 12 , 5 ,  ,  ,  ,  ,  ,,
,Cevallos,  ,  ,  , 1 , 3 , 1 ,  , 1 , 1 , 2 , 3 , 3 , 4 , 3 , 3 , 7 , 6 , 5 , 2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2 ,  ,  , 2 , 3 , 3 , 2 , 2 , 1 , 5 , 9 , 2 ,  ,  ,  ,  ,  ,,
,Mocha,  ,  ,  , 2 ,  ,  ,  ,  ,  , 3 ,  , 2 , 2 , 3 , 3 , 9 , 4 , 3 , 2 ,  ,  ,  ,  ,  ,  , 2 , 1 ,  ,  , 1 ,  , 1 , 1 ,  ,  , 1 , 1 , 1 , 3 , 1 , 4 , 8 , 1 ,  ,  ,  ,  ,  ,,
,Patate,  ,  ,  ,  , 1 , 2 , 2 , 1 , 3 , 4 , 2 , 3 , 3 , 7 , 7 , 7 , 8 , 9 , 3 , 4 ,  ,  ,  ,  ,  ,  , 1 ,  ,  ,  ,  , 1 ,  , 3 ,  ,  , 3 , 4 , 4 , 8 , 9 , 6 , 4 ,  ,  ,  ,  ,  ,,
,Quero,  ,  , 4 , 2 , 1 , 2 ,  , 3 , 1 , 1 , 4 , 3 , 5 , 10 , 15 , 10 , 9 , 9 , 1 ,  ,  ,  ,  ,  , 1 , 1 , 3 , 1 , 1 , 2 ,  , 1 , 3 , 5 , 5 , 1 , 6 , 5 , 9 , 7 , 10 , 10 , 6 , 1 ,  ,  ,  ,  ,,
,San Pedro De Pelileo, 1 , 1 , 3 , 8 , 4 , 3 , 4 , 15 , 10 , 3 , 16 , 16 , 20 , 31 , 23 , 30 , 33 , 29 , 8 , 2 ,  ,  ,  ,  , 1 , 2 , 1 , 3 , 2 , 1 , 2 , 3 , 6 , 5 , 10 , 12 , 10 , 12 , 17 , 22 , 27 , 27 , 19 , 3 ,  ,  ,  ,  ,,
,Santiago De Pillaro, 1 ,  , 2 , 2 , 3 , 2 , 4 , 6 , 7 , 11 , 9 , 5 , 11 , 12 , 19 , 20 , 13 , 19 , 3 , 1 ,  ,  ,  ,  , 1 , 1 , 1 , 3 , 1 , 1 , 1 , 4 , 5 , 4 , 3 , 5 , 5 , 8 , 16 , 20 , 21 , 20 , 10 , 4 ,  ,  ,  ,  ,,
