Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/3/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TERRENO BALDIO;PUBLICO;13/3/2023;16:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;14/3/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
FEMICIDIO;ESMERALDAS;QUININDE;RURAL;CASA/VILLA;PRIVADO;14/3/2023;7:25;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;43;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;marzo;8;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/3/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;VIA PUBLICA;PUBLICO;14/3/2023;4:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1;115
ASESINATO;GUAYAS;BALAO;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;13;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;OTROS CENTROS DE DIVERSIÓN;PRIVADO;14/3/2023;19:13;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;BLANCO/A;NO DETERMINADO;ECUADOR;2023;marzo;8;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
FEMICIDIO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;VIA PUBLICA;PUBLICO;14/3/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;23;9003
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;23:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;23:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;LOS RIOS;BUENA FE;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1210
ASESINATO;LOS RIOS;VENTANAS;URBANO;VIA PUBLICA;PUBLICO;14/3/2023;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1207
ASESINATO;MORONA SANTIAGO;PALORA;RURAL;TERRENO BALDIO;PUBLICO;9/3/2023;23:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;14;1404
ASESINATO;MORONA SANTIAGO;PALORA;RURAL;TERRENO BALDIO;PUBLICO;9/3/2023;23:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;31;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;marzo;14;1404
ASESINATO;GUAYAS;PEDRO CARBO;RURAL;HACIENDAS;PRIVADO;14/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;marzo;9;914
ASESINATO;GUAYAS;PEDRO CARBO;RURAL;HACIENDAS;PRIVADO;14/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;9;914
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;15/3/2023;12:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;7;505
HOMICIDIO;ESMERALDAS;ELOY ALFARO;RURAL;CASA/VILLA;PRIVADO;15/3/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;8;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/3/2023;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;MILAGRO;RURAL;VIA PUBLICA;PUBLICO;15/3/2023;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;910
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RIO;PUBLICO;15/3/2023;14:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;45;A;HOMBRE;MESTIZO/A;NO DETERMINADO;OTROS;2023;marzo;9;901
ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;VIA PUBLICA;PUBLICO;15/3/2023;17:11;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;21;9003
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;15/3/2023;20:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;A;HOMBRE;AFRO;NO DETERMINADO;OTROS;2023;marzo;17;1604
HOMICIDIO;PICHINCHA;CAYAMBE;URBANO;CASA/VILLA;PRIVADO;15/3/2023;20:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;17;1702
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;0:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;15/3/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;AFRO;DIVORCIADO;ECUADOR;2023;marzo;9;901
ASESINATO;MANABI;PEDERNALES;URBANO;CASA/VILLA;PRIVADO;16/3/2023;8:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;13;1317
ASESINATO;GUAYAS;MILAGRO;URBANO;CASA/VILLA;PRIVADO;16/3/2023;13:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;910
ASESINATO;MORONA SANTIAGO;MORONA;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;MUJER;INDIGENA            ;VIUDO;ECUADOR;2023;marzo;14;1401
HOMICIDIO;LOS RIOS;PALENQUE;URBANO;VIA PUBLICA;PUBLICO;15/3/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1209
ASESINATO;MANABI;PORTOVIEJO;URBANO;MERCADOS;PUBLICO;16/3/2023;14:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;marzo;13;1301
ASESINATO;MANABI;MANTA;URBANO;TIENDAS, MICROMERCADO, ABARROTES;PRIVADO;16/3/2023;13:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;13;1308
ASESINATO;GUAYAS;NARANJAL;RURAL;VIA PUBLICA;PUBLICO;16/3/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;920
ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;920
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;0:12;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;0:12;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;14;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;8;505
ASESINATO;MANABI;OLMEDO;RURAL;VIA PUBLICA;PUBLICO;16/3/2023;21:45;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;40;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;13;1302
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/3/2023;16:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;9;901
ASESINATO;MANABI;MONTECRISTI;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;7:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;13;1309
ASESINATO;EL ORO;PASAJE;RURAL;VIA PUBLICA;PUBLICO;16/3/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;7;505
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1205
HOMICIDIO;GUAYAS;GUAYAQUIL;RURAL;VIA PUBLICA;PUBLICO;17/3/2023;13:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;9;901
HOMICIDIO;PICHINCHA;QUITO;URBANO;TERRENO BALDIO;PUBLICO;16/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;17;1604
ASESINATO;PICHINCHA;QUITO;URBANO;CASA DE CITAS;PRIVADO;17/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;17;1604
ASESINATO;PICHINCHA;QUITO;URBANO;CASA DE CITAS;PRIVADO;17/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;17;1604
ASESINATO;PICHINCHA;QUITO;URBANO;CASA DE CITAS;PRIVADO;17/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;17;1604
ASESINATO;PICHINCHA;QUITO;URBANO;CASA DE CITAS;PRIVADO;17/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;AFRO;CASADO;ECUADOR;2023;marzo;17;1604
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;22:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;17/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;921
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;15:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RESTAURANTE;PRIVADO;17/3/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;6:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;17:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;15:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;CUBA;2023;marzo;9;901
ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;55;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;7;505
ASESINATO;GUAYAS;EMPALME;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;908
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;17/3/2023;23:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;24;9003
ASESINATO;GUAYAS;NARANJITO;RURAL;CASA/VILLA;PRIVADO;17/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;72;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;9;912
HOMICIDIO;EL ORO;ARENILLAS;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;10:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;7;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;20:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;8;505
ASESINATO;SUCUMBIOS;LAGO AGRIO;RURAL;CASA/VILLA;PRIVADO;18/3/2023;19:52;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;OTROS;NO DETERMINADO;CUBA;2023;marzo;21;9003
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;18/3/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1201
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;marzo;23;9003
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;0:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1201
HOMICIDIO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/3/2023;4:30;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;OTROS;2023;marzo;9;901
ASESINATO;MANABI;PEDERNALES;RURAL;VIA PUBLICA;PUBLICO;18/3/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;13;1317
HOMICIDIO;IMBABURA;IBARRA;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;2:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;54;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;10;1001
ASESINATO;MANABI;SANTA ANA;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;22:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;13;1313
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;1:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;13;1301
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;7:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;marzo;24;9003
ASESINATO;LOS RIOS;MOCACHE;RURAL;VIA PUBLICA;PUBLICO;19/3/2023;2:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1212
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;EL ORO;SANTA ROSA;URBANO;CASA/VILLA;PRIVADO;18/3/2023;21:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;7;505
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MULATO/A;CASADO;ECUADOR;2023;marzo;24;9003
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;marzo;24;9003
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;12:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;921
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;3:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;2:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/3/2023;0:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;901
HOMICIDIO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;18/3/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;7;505
ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;9:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1;115
ASESINATO;EL ORO;ARENILLAS;URBANO;RESTAURANTE;PRIVADO;19/3/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;7;505
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;marzo;9;910
ASESINATO;EL ORO;ARENILLAS;URBANO;HOSPITALES;PRIVADO;16/3/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;7;505
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;23:20;OTROS;OTRO;HERIDA POR ARMA BLANCA;24;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;8;505
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;19:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;17;1604
